   6.1728396415710449      % de Th           0 U            0 F            1 X            0
   2.4691357612609863      % de Th           0 U            1 F            8 X            0
   4.0123457908630371      % de Th           0 U            2 F           13 X            0
   7.0987653732299805      % de Th           3 U            0 F           23 X            0
   10.493826866149902      % de Th           5 U            0 F           34 X            0
   69.753089904785156      % de Th          32 U            4 F          226 X            0
